segment,start,end,duration,barkbands.crest.dmean,barkbands.crest.dvar,barkbands.crest.max,barkbands.crest.mean,barkbands.crest.median,barkbands.crest.min,barkbands.crest.stdev,barkbands.energies.dmean.00,barkbands.energies.dmean.01,barkbands.energies.dmean.02,barkbands.energies.dmean.03,barkbands.energies.dmean.04,barkbands.energies.dmean.05,barkbands.energies.dmean.06,barkbands.energies.dmean.07,barkbands.energies.dmean.08,barkbands.energies.dmean.09,barkbands.energies.dmean.10,barkbands.energies.dmean.11,barkbands.energies.dmean.12,barkbands.energies.dmean.13,barkbands.energies.dmean.14,barkbands.energies.dmean.15,barkbands.energies.dmean.16,barkbands.energies.dmean.17,barkbands.energies.dmean.18,barkbands.energies.dmean.19,barkbands.energies.dmean.20,barkbands.energies.dmean.21,barkbands.energies.dmean.22,barkbands.energies.dmean.23,barkbands.energies.dmean.24,barkbands.energies.dmean.25,barkbands.energies.dmean.26,barkbands.energies.dvar.00,barkbands.energies.dvar.01,barkbands.energies.dvar.02,barkbands.energies.dvar.03,barkbands.energies.dvar.04,barkbands.energies.dvar.05,barkbands.energies.dvar.06,barkbands.energies.dvar.07,barkbands.energies.dvar.08,barkbands.energies.dvar.09,barkbands.energies.dvar.10,barkbands.energies.dvar.11,barkbands.energies.dvar.12,barkbands.energies.dvar.13,barkbands.energies.dvar.14,barkbands.energies.dvar.15,barkbands.energies.dvar.16,barkbands.energies.dvar.17,barkbands.energies.dvar.18,barkbands.energies.dvar.19,barkbands.energies.dvar.20,barkbands.energies.dvar.21,barkbands.energies.dvar.22,barkbands.energies.dvar.23,barkbands.energies.dvar.24,barkbands.energies.dvar.25,barkbands.energies.dvar.26,barkbands.energies.max.00,barkbands.energies.max.01,barkbands.energies.max.02,barkbands.energies.max.03,barkbands.energies.max.04,barkbands.energies.max.05,barkbands.energies.max.06,barkbands.energies.max.07,barkbands.energies.max.08,barkbands.energies.max.09,barkbands.energies.max.10,barkbands.energies.max.11,barkbands.energies.max.12,barkbands.energies.max.13,barkbands.energies.max.14,barkbands.energies.max.15,barkbands.energies.max.16,barkbands.energies.max.17,barkbands.energies.max.18,barkbands.energies.max.19,barkbands.energies.max.20,barkbands.energies.max.21,barkbands.energies.max.22,barkbands.energies.max.23,barkbands.energies.max.24,barkbands.energies.max.25,barkbands.energies.max.26,barkbands.energies.mean.00,barkbands.energies.mean.01,barkbands.energies.mean.02,barkbands.energies.mean.03,barkbands.energies.mean.04,barkbands.energies.mean.05,barkbands.energies.mean.06,barkbands.energies.mean.07,barkbands.energies.mean.08,barkbands.energies.mean.09,barkbands.energies.mean.10,barkbands.energies.mean.11,barkbands.energies.mean.12,barkbands.energies.mean.13,barkbands.energies.mean.14,barkbands.energies.mean.15,barkbands.energies.mean.16,barkbands.energies.mean.17,barkbands.energies.mean.18,barkbands.energies.mean.19,barkbands.energies.mean.20,barkbands.energies.mean.21,barkbands.energies.mean.22,barkbands.energies.mean.23,barkbands.energies.mean.24,barkbands.energies.mean.25,barkbands.energies.mean.26,barkbands.energies.median.00,barkbands.energies.median.01,barkbands.energies.median.02,barkbands.energies.median.03,barkbands.energies.median.04,barkbands.energies.median.05,barkbands.energies.median.06,barkbands.energies.median.07,barkbands.energies.median.08,barkbands.energies.median.09,barkbands.energies.median.10,barkbands.energies.median.11,barkbands.energies.median.12,barkbands.energies.median.13,barkbands.energies.median.14,barkbands.energies.median.15,barkbands.energies.median.16,barkbands.energies.median.17,barkbands.energies.median.18,barkbands.energies.median.19,barkbands.energies.median.20,barkbands.energies.median.21,barkbands.energies.median.22,barkbands.energies.median.23,barkbands.energies.median.24,barkbands.energies.median.25,barkbands.energies.median.26,barkbands.energies.min.00,barkbands.energies.min.01,barkbands.energies.min.02,barkbands.energies.min.03,barkbands.energies.min.04,barkbands.energies.min.05,barkbands.energies.min.06,barkbands.energies.min.07,barkbands.energies.min.08,barkbands.energies.min.09,barkbands.energies.min.10,barkbands.energies.min.11,barkbands.energies.min.12,barkbands.energies.min.13,barkbands.energies.min.14,barkbands.energies.min.15,barkbands.energies.min.16,barkbands.energies.min.17,barkbands.energies.min.18,barkbands.energies.min.19,barkbands.energies.min.20,barkbands.energies.min.21,barkbands.energies.min.22,barkbands.energies.min.23,barkbands.energies.min.24,barkbands.energies.min.25,barkbands.energies.min.26,barkbands.energies.stdev.00,barkbands.energies.stdev.01,barkbands.energies.stdev.02,barkbands.energies.stdev.03,barkbands.energies.stdev.04,barkbands.energies.stdev.05,barkbands.energies.stdev.06,barkbands.energies.stdev.07,barkbands.energies.stdev.08,barkbands.energies.stdev.09,barkbands.energies.stdev.10,barkbands.energies.stdev.11,barkbands.energies.stdev.12,barkbands.energies.stdev.13,barkbands.energies.stdev.14,barkbands.energies.stdev.15,barkbands.energies.stdev.16,barkbands.energies.stdev.17,barkbands.energies.stdev.18,barkbands.energies.stdev.19,barkbands.energies.stdev.20,barkbands.energies.stdev.21,barkbands.energies.stdev.22,barkbands.energies.stdev.23,barkbands.energies.stdev.24,barkbands.energies.stdev.25,barkbands.energies.stdev.26,barkbands.flatness.dmean,barkbands.flatness.dvar,barkbands.flatness.max,barkbands.flatness.mean,barkbands.flatness.median,barkbands.flatness.min,barkbands.flatness.stdev,dynamics.dynamic_complexity,dynamics.loudness.dmean,dynamics.loudness.dvar,dynamics.loudness.max,dynamics.loudness.mean,dynamics.loudness.median,dynamics.loudness.min,dynamics.loudness.stdev,dynamics.loudness_dB,dynamics.power_dB.dmean,dynamics.power_dB.dvar,dynamics.power_dB.max,dynamics.power_dB.mean,dynamics.power_dB.median,dynamics.power_dB.min,dynamics.power_dB.stdev,dynamics.rms.dmean,dynamics.rms.dvar,dynamics.rms.max,dynamics.rms.mean,dynamics.rms.median,dynamics.rms.min,dynamics.rms.stdev,essentia.n_frames,mfcc.coeffs.dmean.00,mfcc.coeffs.dmean.01,mfcc.coeffs.dmean.02,mfcc.coeffs.dmean.03,mfcc.coeffs.dmean.04,mfcc.coeffs.dmean.05,mfcc.coeffs.dmean.06,mfcc.coeffs.dmean.07,mfcc.coeffs.dmean.08,mfcc.coeffs.dmean.09,mfcc.coeffs.dmean.10,mfcc.coeffs.dmean.11,mfcc.coeffs.dmean.12,mfcc.coeffs.dvar.00,mfcc.coeffs.dvar.01,mfcc.coeffs.dvar.02,mfcc.coeffs.dvar.03,mfcc.coeffs.dvar.04,mfcc.coeffs.dvar.05,mfcc.coeffs.dvar.06,mfcc.coeffs.dvar.07,mfcc.coeffs.dvar.08,mfcc.coeffs.dvar.09,mfcc.coeffs.dvar.10,mfcc.coeffs.dvar.11,mfcc.coeffs.dvar.12,mfcc.coeffs.max.00,mfcc.coeffs.max.01,mfcc.coeffs.max.02,mfcc.coeffs.max.03,mfcc.coeffs.max.04,mfcc.coeffs.max.05,mfcc.coeffs.max.06,mfcc.coeffs.max.07,mfcc.coeffs.max.08,mfcc.coeffs.max.09,mfcc.coeffs.max.10,mfcc.coeffs.max.11,mfcc.coeffs.max.12,mfcc.coeffs.mean.00,mfcc.coeffs.mean.01,mfcc.coeffs.mean.02,mfcc.coeffs.mean.03,mfcc.coeffs.mean.04,mfcc.coeffs.mean.05,mfcc.coeffs.mean.06,mfcc.coeffs.mean.07,mfcc.coeffs.mean.08,mfcc.coeffs.mean.09,mfcc.coeffs.mean.10,mfcc.coeffs.mean.11,mfcc.coeffs.mean.12,mfcc.coeffs.median.00,mfcc.coeffs.median.01,mfcc.coeffs.median.02,mfcc.coeffs.median.03,mfcc.coeffs.median.04,mfcc.coeffs.median.05,mfcc.coeffs.median.06,mfcc.coeffs.median.07,mfcc.coeffs.median.08,mfcc.coeffs.median.09,mfcc.coeffs.median.10,mfcc.coeffs.median.11,mfcc.coeffs.median.12,mfcc.coeffs.min.00,mfcc.coeffs.min.01,mfcc.coeffs.min.02,mfcc.coeffs.min.03,mfcc.coeffs.min.04,mfcc.coeffs.min.05,mfcc.coeffs.min.06,mfcc.coeffs.min.07,mfcc.coeffs.min.08,mfcc.coeffs.min.09,mfcc.coeffs.min.10,mfcc.coeffs.min.11,mfcc.coeffs.min.12,mfcc.coeffs.stdev.00,mfcc.coeffs.stdev.01,mfcc.coeffs.stdev.02,mfcc.coeffs.stdev.03,mfcc.coeffs.stdev.04,mfcc.coeffs.stdev.05,mfcc.coeffs.stdev.06,mfcc.coeffs.stdev.07,mfcc.coeffs.stdev.08,mfcc.coeffs.stdev.09,mfcc.coeffs.stdev.10,mfcc.coeffs.stdev.11,mfcc.coeffs.stdev.12,noisiness.dissonance.dmean,noisiness.dissonance.dvar,noisiness.dissonance.max,noisiness.dissonance.mean,noisiness.dissonance.median,noisiness.dissonance.min,noisiness.dissonance.stdev,noisiness.f0.dmean,noisiness.f0.dvar,noisiness.f0.max,noisiness.f0.mean,noisiness.f0.median,noisiness.f0.min,noisiness.f0.stdev,noisiness.f0_confidence.dmean,noisiness.f0_confidence.dvar,noisiness.f0_confidence.max,noisiness.f0_confidence.mean,noisiness.f0_confidence.median,noisiness.f0_confidence.min,noisiness.f0_confidence.stdev,noisiness.n_peaks.dmean,noisiness.n_peaks.dvar,noisiness.n_peaks.max,noisiness.n_peaks.mean,noisiness.n_peaks.median,noisiness.n_peaks.min,noisiness.n_peaks.stdev,noisiness.pitch_salience.dmean,noisiness.pitch_salience.dvar,noisiness.pitch_salience.max,noisiness.pitch_salience.mean,noisiness.pitch_salience.median,noisiness.pitch_salience.min,noisiness.pitch_salience.stdev,noisiness.zcr.dmean,noisiness.zcr.dvar,noisiness.zcr.max,noisiness.zcr.mean,noisiness.zcr.median,noisiness.zcr.min,noisiness.zcr.stdev,psycho.analysed_duration,psycho.loudness.N_10,psycho.loudness.N_5,psycho.loudness.N_50,psycho.loudness.N_90,psycho.loudness.bark_centroid,psycho.loudness.bark_spread,psycho.loudness.max,psycho.loudness.mean,psycho.loudness.std,psycho.roughness.R_10,psycho.roughness.R_5,psycho.roughness.R_50,psycho.roughness.R_90,psycho.roughness.max,psycho.roughness.mean,psycho.roughness.std,psycho.sharpness.S_10,psycho.sharpness.S_5,psycho.sharpness.S_50,psycho.sharpness.S_90,psycho.sharpness.max,psycho.sharpness.mean,psycho.sharpness.std,psycho.skipped,psycho.spl_dB,psycho.tonality.n_tones,psycho.tonality.pr_max_dB,psycho.tonality.pr_total_dB,psycho.tonality.strongest_tone_Hz,psycho.tonality.tnr_max_dB,psycho.tonality.tnr_total_dB,spectral.centroid.dmean,spectral.centroid.dvar,spectral.centroid.max,spectral.centroid.mean,spectral.centroid.median,spectral.centroid.min,spectral.centroid.stdev,spectral.complexity.dmean,spectral.complexity.dvar,spectral.complexity.max,spectral.complexity.mean,spectral.complexity.median,spectral.complexity.min,spectral.complexity.stdev,spectral.crest.dmean,spectral.crest.dvar,spectral.crest.max,spectral.crest.mean,spectral.crest.median,spectral.crest.min,spectral.crest.stdev,spectral.decrease.dmean,spectral.decrease.dvar,spectral.decrease.max,spectral.decrease.mean,spectral.decrease.median,spectral.decrease.min,spectral.decrease.stdev,spectral.energy_band_150_800.dmean,spectral.energy_band_150_800.dvar,spectral.energy_band_150_800.max,spectral.energy_band_150_800.mean,spectral.energy_band_150_800.median,spectral.energy_band_150_800.min,spectral.energy_band_150_800.stdev,spectral.energy_band_20_150.dmean,spectral.energy_band_20_150.dvar,spectral.energy_band_20_150.max,spectral.energy_band_20_150.mean,spectral.energy_band_20_150.median,spectral.energy_band_20_150.min,spectral.energy_band_20_150.stdev,spectral.energy_band_4000_20000.dmean,spectral.energy_band_4000_20000.dvar,spectral.energy_band_4000_20000.max,spectral.energy_band_4000_20000.mean,spectral.energy_band_4000_20000.median,spectral.energy_band_4000_20000.min,spectral.energy_band_4000_20000.stdev,spectral.energy_band_800_4000.dmean,spectral.energy_band_800_4000.dvar,spectral.energy_band_800_4000.max,spectral.energy_band_800_4000.mean,spectral.energy_band_800_4000.median,spectral.energy_band_800_4000.min,spectral.energy_band_800_4000.stdev,spectral.entropy.dmean,spectral.entropy.dvar,spectral.entropy.max,spectral.entropy.mean,spectral.entropy.median,spectral.entropy.min,spectral.entropy.stdev,spectral.flatness.dmean,spectral.flatness.dvar,spectral.flatness.max,spectral.flatness.mean,spectral.flatness.median,spectral.flatness.min,spectral.flatness.stdev,spectral.flux.dmean,spectral.flux.dvar,spectral.flux.max,spectral.flux.mean,spectral.flux.median,spectral.flux.min,spectral.flux.stdev,spectral.hfc.dmean,spectral.hfc.dvar,spectral.hfc.max,spectral.hfc.mean,spectral.hfc.median,spectral.hfc.min,spectral.hfc.stdev,spectral.kurtosis.dmean,spectral.kurtosis.dvar,spectral.kurtosis.max,spectral.kurtosis.mean,spectral.kurtosis.median,spectral.kurtosis.min,spectral.kurtosis.stdev,spectral.rolloff.dmean,spectral.rolloff.dvar,spectral.rolloff.max,spectral.rolloff.mean,spectral.rolloff.median,spectral.rolloff.min,spectral.rolloff.stdev,spectral.skewness.dmean,spectral.skewness.dvar,spectral.skewness.max,spectral.skewness.mean,spectral.skewness.median,spectral.skewness.min,spectral.skewness.stdev,spectral.spread.dmean,spectral.spread.dvar,spectral.spread.max,spectral.spread.mean,spectral.spread.median,spectral.spread.min,spectral.spread.stdev,spectral.strong_peak.dmean,spectral.strong_peak.dvar,spectral.strong_peak.max,spectral.strong_peak.mean,spectral.strong_peak.median,spectral.strong_peak.min,spectral.strong_peak.stdev
0.0,0.0,5.0,5.0,1.187719,3.161086,26.416002,19.555168,22.764248,8.386492,4.803385,0.0,0.0,1e-06,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,3e-06,6.3e-05,0.000465,2.4e-05,2.6e-05,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9e-06,9.1e-05,0.0,5e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-05,0.000132,2e-06,7e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014348,0.000867,0.239673,0.025309,0.002157,1.2e-05,0.040107,16.055801,0.003684,6.7e-05,0.504608,0.130304,0.031829,0.000151,0.158978,-46.671753,0.848607,2.246174,-37.546825,-55.868141,-55.459194,-90.15274,14.28796,0.00011,0.0,0.013264,0.004094,0.001687,3.1e-05,0.004318,215.0,3.581837,3.733022,3.368347,2.939957,2.48229,2.533783,2.576079,2.542308,2.870291,2.918262,2.558778,2.816701,2.687109,80.879829,19.947483,30.896631,9.589271,4.694658,4.112754,3.916667,3.634722,5.01755,5.14997,4.530658,4.913663,5.451431,-1010.117798,168.423187,123.963898,78.231995,46.039833,26.727209,24.230431,19.872587,16.631639,13.862641,11.58078,12.795172,12.366233,-1195.44812,90.464836,72.221092,50.215282,30.045515,14.726147,4.127924,-2.454193,-5.161465,-4.109627,-0.685639,2.656249,3.835615,-1195.204346,92.507828,74.206734,55.361092,31.649714,17.54492,4.919228,-7.5e-05,-5.496606,-4.96131,-1.542172,2.174473,4.034369,-1264.911621,6e-06,-6.1e-05,2.3e-05,-7.8e-05,-5.305976,-19.280411,-23.683668,-24.409014,-20.550064,-12.586853,-7.255315,-8.057229,37.729824,46.396675,35.355057,21.919306,10.5566,7.923949,11.157044,12.425053,11.3945,8.8612,5.816114,3.823261,3.424663,0.082541,0.003849,0.452731,0.196817,0.18054,0.001862,0.09196,768.241089,9813066.0,22028.488281,1039.377197,172.672729,44.186302,3646.425537,0.030826,0.001934,0.69972,0.518006,0.647929,0.108219,0.193979,2.490654,7.848042,37.0,12.186047,12.0,0.0,4.987687,0.042888,0.005141,0.844014,0.299856,0.230607,0.079172,0.164677,0.010799,0.001213,0.828125,0.073537,0.009766,0.003906,0.197308,5.0,3.228178,3.469368,0.760116,0.01249,3.240804,2.230178,3.684666,1.279097,1.299531,0.001421,0.001614,0.000385,0.0,0.002524,0.000666,0.000668,0.445656,0.6002,0.338844,0.0,1.6915,0.256997,0.218893,0.0,52.512793,1.0,36.675842,36.933224,388.2,15.660947,15.660947,287.557281,423029.5625,17142.951172,3502.802246,2232.865723,492.858032,3977.69165,0.004673,0.004651,1.0,0.409302,0.0,0.0,0.491705,15.714229,363.995575,364.71286,222.111465,218.288086,9.454253,120.466171,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.035428,0.002836,0.922509,0.562982,0.843878,0.000117,0.392681,0.034619,0.004095,0.975065,0.710688,0.693566,2.8e-05,0.207717,0.008707,0.002145,0.964601,0.064963,0.000608,5e-06,0.226974,0.003355,5e-05,0.064358,0.004878,0.000345,0.0,0.008694,0.220861,0.082952,8.978065,5.531682,5.3775,3.075025,2.118191,0.017452,0.00071,0.435788,0.155171,0.120566,0.0,0.145727,0.000188,0.0,0.006261,0.000523,0.000465,3.2e-05,0.000466,0.000618,1e-06,0.090479,0.017954,0.001437,5e-05,0.025977,1.292536,11.783585,59.916084,16.304272,5.956233,-1.436042,18.721014,113.602737,1677082.5,19875.146484,1406.857788,172.265625,43.066406,4776.410156,0.180252,0.130796,7.799732,3.229523,2.524358,-2.401765,2.677222,1691744.125,13971611451392.0,60848464.0,24424458.0,18804046.0,4932053.5,16267343.0,0.001723,3.2e-05,0.164221,0.048578,0.019419,0.0,0.053935
1.0,2.5,7.5,5.0,0.172493,0.113521,23.462614,23.073435,23.147795,19.731853,0.38215,0.0,0.0,3e-06,1.6e-05,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,1.7e-05,0.000221,0.001443,4.3e-05,8.1e-05,3.3e-05,5e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3e-05,0.000551,1e-06,3e-05,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5e-05,0.000475,1e-06,2.5e-05,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,4.2e-05,0.000423,3e-06,2.3e-05,5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000142,2e-06,0.021742,0.000217,1.5e-05,8e-06,0.001556,4.294925,0.009555,0.000297,1.090182,0.528215,0.514979,0.031857,0.311719,-40.499866,0.149553,0.026712,-32.553616,-39.071926,-37.414955,-55.453514,5.691429,0.000184,0.0,0.023568,0.013177,0.013466,0.001688,0.006315,215.0,3.481964,2.914583,2.494451,2.824975,2.558327,2.270085,2.572468,2.548113,2.705042,2.59735,2.401325,2.420252,2.293889,159.242355,6.682938,30.413435,6.228256,4.25406,5.19856,4.267856,4.280431,4.191588,4.277246,3.447881,3.678608,3.08848,-925.453125,195.193512,131.032898,79.307343,46.349525,25.266699,11.893791,1.106981,0.761744,2.081342,7.383117,7.195026,9.428557,-1143.896973,154.468872,114.67894,66.660614,25.410442,-0.557006,-11.720887,-13.480054,-11.337047,-8.175093,-4.915913,-2.160099,-1.020123,-1137.984741,163.893951,120.218628,67.779289,25.528498,-3.339377,-14.41127,-13.925566,-10.540032,-7.813056,-5.073231,-1.045528,-1.553739,-1196.722046,90.566971,49.567303,37.905224,1.498472,-20.503204,-27.616158,-28.823332,-23.265352,-21.489532,-14.875931,-14.177914,-9.914063,27.931437,27.693937,14.755055,6.563375,13.058661,13.604944,8.89552,5.629382,5.928004,4.761332,3.701138,4.415923,4.462302,0.066533,0.002146,0.341354,0.166308,0.166265,0.012113,0.05927,0.848521,0.44115,178.06572,172.025269,172.369019,166.667068,1.615134,0.005628,5.8e-05,0.691387,0.658329,0.656311,0.562274,0.011563,1.850467,2.678575,29.0,11.655814,12.0,7.0,2.392362,0.0062,0.000112,0.294996,0.22775,0.22927,0.19612,0.011437,0.000269,0.0,0.010742,0.007161,0.006836,0.004883,0.000623,5.0,4.929614,5.07308,3.670987,1.529429,3.141192,1.801943,5.278996,3.455008,1.251924,0.005402,0.00613,0.002257,0.001086,0.017777,0.003011,0.002791,0.354417,0.369394,0.34045,0.336326,4.97375,0.352084,0.123441,0.0,60.307573,3.0,36.824563,36.944198,155.0,20.780528,23.598893,34.612846,17283.826172,2342.702393,653.643066,495.901306,374.883728,380.176514,0.018692,0.018342,2.0,1.35814,1.0,0.0,0.644921,7.43637,181.059174,365.910187,344.972321,353.059692,160.803894,25.423012,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.006396,0.000128,0.92581,0.911622,0.915745,0.826342,0.014492,0.006729,3.4e-05,0.718015,0.683838,0.683129,0.626365,0.008526,1e-05,0.0,0.000638,3.6e-05,5e-06,2e-06,9.5e-05,2.9e-05,0.0,0.003219,6.2e-05,1.9e-05,0.0,0.000236,0.082807,0.051098,6.485572,3.339888,3.194296,3.002409,0.439785,0.003695,0.00034,0.261818,0.01245,0.006892,0.0,0.022273,0.000311,0.0,0.009989,0.000864,0.000774,0.000262,0.000717,0.002639,1.1e-05,0.284209,0.108217,0.092879,0.001424,0.08342,3.266439,48.419384,110.786156,56.848614,59.658257,4.368029,29.249676,0.0,0.0,172.265625,172.265625,172.265625,172.265625,0.0,0.214291,0.271927,10.509573,7.302576,7.781236,2.447355,2.105975,464340.78125,1619885948928.0,29341192.0,7285971.0,4880748.0,2733559.75,5532057.0,0.002812,9.4e-05,0.289269,0.161351,0.164538,0.020098,0.077493
