537.500000	542.500000	0215
540.000000	545.000000	0216
542.500000	547.500000	0217
545.000000	550.000000	0218
547.500000	552.500000	0219
550.000000	555.000000	0220
552.500000	557.500000	0221
555.000000	560.000000	0222
557.500000	562.500000	0223
560.000000	565.000000	0224
562.500000	567.500000	0225
565.000000	570.000000	0226
567.500000	572.500000	0227
570.000000	575.000000	0228
572.500000	577.500000	0229
575.000000	580.000000	0230
577.500000	582.500000	0231
580.000000	585.000000	0232
582.500000	587.500000	0233
585.000000	590.000000	0234
587.500000	592.500000	0235
590.000000	595.000000	0236
592.500000	597.500000	0237
595.000000	600.000000	0238
597.500000	602.500000	0239
600.000000	605.000000	0240
602.500000	607.500000	0241
605.000000	610.000000	0242
607.500000	612.500000	0243
610.000000	615.000000	0244
612.500000	617.500000	0245
615.000000	620.000000	0246
617.500000	622.500000	0247
620.000000	625.000000	0248
622.500000	627.500000	0249
625.000000	630.000000	0250
627.500000	632.500000	0251
630.000000	635.000000	0252
632.500000	637.500000	0253
635.000000	640.000000	0254
637.500000	642.500000	0255
640.000000	645.000000	0256
642.500000	647.500000	0257
645.000000	650.000000	0258
647.500000	652.500000	0259
650.000000	655.000000	0260
652.500000	657.500000	0261
655.000000	660.000000	0262
657.500000	662.500000	0263
660.000000	665.000000	0264
662.500000	667.500000	0265
665.000000	670.000000	0266
667.500000	672.500000	0267
670.000000	675.000000	0268
672.500000	677.500000	0269
675.000000	680.000000	0270
677.500000	682.500000	0271
680.000000	685.000000	0272
682.500000	687.500000	0273
685.000000	690.000000	0274
687.500000	692.500000	0275
690.000000	695.000000	0276
692.500000	697.500000	0277
695.000000	700.000000	0278
697.500000	702.500000	0279
700.000000	705.000000	0280
702.500000	707.500000	0281
705.000000	710.000000	0282
707.500000	712.500000	0283
710.000000	715.000000	0284
712.500000	717.500000	0285
715.000000	720.000000	0286
717.500000	722.500000	0287
720.000000	725.000000	0288
722.500000	727.500000	0289
725.000000	730.000000	0290
727.500000	732.500000	0291
730.000000	735.000000	0292
732.500000	737.500000	0293
735.000000	740.000000	0294
737.500000	742.500000	0295
740.000000	745.000000	0296
742.500000	747.500000	0297
745.000000	750.000000	0298
747.500000	752.500000	0299
750.000000	755.000000	0300
752.500000	757.500000	0301
755.000000	760.000000	0302
757.500000	762.500000	0303
760.000000	765.000000	0304
762.500000	767.500000	0305
765.000000	770.000000	0306
767.500000	772.500000	0307
770.000000	775.000000	0308
772.500000	777.500000	0309
775.000000	780.000000	0310
777.500000	782.500000	0311
780.000000	785.000000	0312
782.500000	787.500000	0313
785.000000	790.000000	0314
787.500000	792.500000	0315
790.000000	795.000000	0316
792.500000	797.500000	0317
795.000000	800.000000	0318
797.500000	802.500000	0319
800.000000	805.000000	0320
802.500000	807.500000	0321
805.000000	810.000000	0322
807.500000	812.500000	0323
810.000000	815.000000	0324
812.500000	817.500000	0325
815.000000	820.000000	0326
817.500000	822.500000	0327
820.000000	825.000000	0328
822.500000	827.500000	0329
825.000000	830.000000	0330
827.500000	832.500000	0331
830.000000	835.000000	0332
832.500000	837.500000	0333
835.000000	840.000000	0334
837.500000	842.500000	0335
840.000000	845.000000	0336
842.500000	847.500000	0337
845.000000	850.000000	0338
847.500000	852.500000	0339
850.000000	855.000000	0340
852.500000	857.500000	0341
855.000000	860.000000	0342
857.500000	862.500000	0343
860.000000	865.000000	0344
862.500000	867.500000	0345
865.000000	870.000000	0346
867.500000	872.500000	0347
870.000000	875.000000	0348
872.500000	877.500000	0349
875.000000	880.000000	0350
877.500000	882.500000	0351
880.000000	885.000000	0352
882.500000	887.500000	0353
885.000000	890.000000	0354
887.500000	892.500000	0355
890.000000	895.000000	0356
892.500000	897.500000	0357
895.000000	900.000000	0358
897.500000	902.500000	0359
900.000000	905.000000	0360
902.500000	907.500000	0361
905.000000	910.000000	0362
907.500000	912.500000	0363
910.000000	915.000000	0364
912.500000	917.500000	0365
915.000000	920.000000	0366
917.500000	922.500000	0367
920.000000	925.000000	0368
922.500000	927.500000	0369
925.000000	930.000000	0370
927.500000	932.500000	0371
930.000000	935.000000	0372
932.500000	937.500000	0373
935.000000	940.000000	0374
937.500000	942.500000	0375
940.000000	945.000000	0376
942.500000	947.500000	0377
945.000000	950.000000	0378
947.500000	952.500000	0379
950.000000	955.000000	0380
952.500000	957.500000	0381
955.000000	960.000000	0382
957.500000	962.500000	0383
960.000000	965.000000	0384
962.500000	967.500000	0385
965.000000	970.000000	0386
967.500000	972.500000	0387
970.000000	975.000000	0388
972.500000	977.500000	0389
975.000000	980.000000	0390
977.500000	982.500000	0391
980.000000	985.000000	0392
982.500000	987.500000	0393
985.000000	990.000000	0394
987.500000	992.500000	0395
990.000000	995.000000	0396
992.500000	997.500000	0397
995.000000	1000.000000	0398
997.500000	1002.500000	0399
1000.000000	1005.000000	0400
1002.500000	1007.500000	0401
1005.000000	1010.000000	0402
1007.500000	1012.500000	0403
1010.000000	1015.000000	0404
1012.500000	1017.500000	0405
1015.000000	1020.000000	0406
1017.500000	1022.500000	0407
1020.000000	1025.000000	0408
1022.500000	1027.500000	0409
1025.000000	1030.000000	0410
1027.500000	1032.500000	0411
1030.000000	1035.000000	0412
1032.500000	1037.500000	0413
1035.000000	1040.000000	0414
1037.500000	1042.500000	0415
1040.000000	1045.000000	0416
1042.500000	1047.500000	0417
1045.000000	1050.000000	0418
1047.500000	1052.500000	0419
1050.000000	1055.000000	0420
1052.500000	1057.500000	0421
1055.000000	1060.000000	0422
1057.500000	1062.500000	0423
1060.000000	1065.000000	0424
1062.500000	1067.500000	0425
1065.000000	1070.000000	0426
1067.500000	1072.500000	0427
1070.000000	1075.000000	0428
1072.500000	1077.500000	0429
1075.000000	1080.000000	0430
1077.500000	1082.500000	0431
1080.000000	1085.000000	0432
1082.500000	1087.500000	0433
1085.000000	1090.000000	0434
1087.500000	1092.500000	0435
1090.000000	1095.000000	0436
1092.500000	1097.500000	0437
1095.000000	1100.000000	0438
1097.500000	1102.500000	0439
1100.000000	1105.000000	0440
1102.500000	1107.500000	0441
1105.000000	1110.000000	0442
1107.500000	1112.500000	0443
1110.000000	1115.000000	0444
1112.500000	1117.500000	0445
1115.000000	1120.000000	0446
1117.500000	1122.500000	0447
1120.000000	1125.000000	0448
1122.500000	1127.500000	0449
1125.000000	1130.000000	0450
1127.500000	1132.500000	0451
1130.000000	1135.000000	0452
1132.500000	1137.500000	0453
1135.000000	1140.000000	0454
1137.500000	1142.500000	0455
1140.000000	1145.000000	0456
1142.500000	1147.500000	0457
1145.000000	1150.000000	0458
1147.500000	1152.500000	0459
1150.000000	1155.000000	0460
1152.500000	1157.500000	0461
1155.000000	1160.000000	0462
1157.500000	1162.500000	0463
1160.000000	1165.000000	0464
1162.500000	1167.500000	0465
1165.000000	1170.000000	0466
1167.500000	1172.500000	0467
1170.000000	1175.000000	0468
1172.500000	1177.500000	0469
1175.000000	1180.000000	0470
1177.500000	1182.500000	0471
1180.000000	1185.000000	0472
1182.500000	1187.500000	0473
1185.000000	1190.000000	0474
1187.500000	1192.500000	0475
1190.000000	1195.000000	0476
1192.500000	1197.500000	0477
1195.000000	1200.000000	0478
1197.500000	1202.500000	0479
1200.000000	1205.000000	0480
1202.500000	1207.500000	0481
1205.000000	1210.000000	0482
1207.500000	1212.500000	0483
1210.000000	1215.000000	0484
1212.500000	1217.500000	0485
1215.000000	1220.000000	0486
1217.500000	1222.500000	0487
1220.000000	1225.000000	0488
1222.500000	1227.500000	0489
1225.000000	1230.000000	0490
1227.500000	1232.500000	0491
1230.000000	1235.000000	0492
1232.500000	1237.500000	0493
1235.000000	1240.000000	0494
1237.500000	1242.500000	0495
1240.000000	1245.000000	0496
1242.500000	1247.500000	0497
1245.000000	1250.000000	0498
1247.500000	1252.500000	0499
1250.000000	1255.000000	0500
1252.500000	1257.500000	0501
1255.000000	1260.000000	0502
1257.500000	1262.500000	0503
1260.000000	1265.000000	0504
1262.500000	1267.500000	0505
1265.000000	1270.000000	0506
1267.500000	1272.500000	0507
1270.000000	1275.000000	0508
1272.500000	1277.500000	0509
1275.000000	1280.000000	0510
1277.500000	1282.500000	0511
1280.000000	1285.000000	0512
1282.500000	1287.500000	0513
1285.000000	1290.000000	0514
1287.500000	1292.500000	0515
1290.000000	1295.000000	0516
1292.500000	1297.500000	0517
1295.000000	1300.000000	0518
1297.500000	1302.500000	0519
1300.000000	1305.000000	0520
1302.500000	1307.500000	0521
1305.000000	1310.000000	0522
1307.500000	1312.500000	0523
